inventory_id,product_id,store_id,stock_quantity,snapshot_date
INV-0003621,PRD-00045,STR-0006,113,2024-02-05
INV-0003622,PRD-00062,STR-0006,159,2024-02-05
INV-0003623,PRD-00047,STR-0006,37,2024-02-05
INV-0003624,PRD-00059,STR-0006,112,2024-02-05
INV-0003625,PRD-00055,STR-0006,11,2024-02-05
INV-0003626,PRD-00013,STR-0006,236,2024-02-05
INV-0003627,PRD-00032,STR-0006,209,2024-02-05
INV-0003628,PRD-00064,STR-0006,59,2024-02-05
INV-0003629,PRD-00058,STR-0006,51,2024-02-05
INV-0003630,PRD-00043,STR-0006,175,2024-02-05
INV-0003631,PRD-00044,STR-0006,95,2024-02-05
INV-0003632,PRD-00034,STR-0006,39,2024-02-05
INV-0003633,PRD-00016,STR-0006,193,2024-02-05
INV-0003634,PRD-00065,STR-0006,186,2024-02-05
INV-0003635,PRD-00005,STR-0006,218,2024-02-05
INV-0003636,PRD-00018,STR-0006,21,2024-02-05
INV-0003637,PRD-00049,STR-0006,28,2024-02-05
INV-0003638,PRD-00011,STR-0006,189,2024-02-05
INV-0003639,PRD-00061,STR-0006,13,2024-02-05
INV-0003640,PRD-00019,STR-0006,62,2024-02-05
INV-0003641,PRD-00019,STR-0007,17,2024-02-05
INV-0003642,PRD-00037,STR-0007,99,2024-02-05
INV-0003643,PRD-00002,STR-0007,169,2024-02-05
INV-0003644,PRD-00044,STR-0007,69,2024-02-05
INV-0003645,PRD-00015,STR-0007,169,2024-02-05
INV-0003646,PRD-00020,STR-0007,218,2024-02-05
INV-0003647,PRD-00029,STR-0007,233,2024-02-05
INV-0003648,PRD-00031,STR-0007,168,2024-02-05
INV-0003649,PRD-00066,STR-0007,92,2024-02-05
INV-0003650,PRD-00022,STR-0007,221,2024-02-05
INV-0003651,PRD-00014,STR-0007,27,2024-02-05
INV-0003652,PRD-00048,STR-0007,4,2024-02-05
INV-0003653,PRD-00035,STR-0007,74,2024-02-05
INV-0003654,PRD-00058,STR-0007,222,2024-02-05
INV-0003655,PRD-00055,STR-0007,226,2024-02-05
INV-0003656,PRD-00056,STR-0007,166,2024-02-05
INV-0003657,PRD-00034,STR-0007,98,2024-02-05
INV-0003658,PRD-00049,STR-0007,59,2024-02-05
INV-0003659,PRD-00017,STR-0007,250,2024-02-05
INV-0003660,PRD-00036,STR-0007,97,2024-02-05
INV-0003661,PRD-00061,STR-0007,130,2024-02-05
INV-0003662,PRD-00040,STR-0007,250,2024-02-05
INV-0003663,PRD-00010,STR-0007,181,2024-02-05
INV-0003664,PRD-00045,STR-0007,25,2024-02-05
INV-0003665,PRD-00043,STR-0007,231,2024-02-05
INV-0003666,PRD-00060,STR-0007,80,2024-02-05
INV-0003667,PRD-00025,STR-0007,124,2024-02-05
INV-0003668,PRD-00038,STR-0007,221,2024-02-05
INV-0003669,PRD-00052,STR-0007,152,2024-02-05
INV-0003670,PRD-00003,STR-0007,136,2024-02-05
INV-0003671,PRD-00050,STR-0007,22,2024-02-05
INV-0003672,PRD-00011,STR-0007,47,2024-02-05
INV-0003673,PRD-00004,STR-0007,50,2024-02-05
INV-0003674,PRD-00068,STR-0007,128,2024-02-05
INV-0003675,PRD-00013,STR-0007,247,2024-02-05
INV-0003676,PRD-00018,STR-0007,117,2024-02-05
INV-0003677,PRD-00051,STR-0007,143,2024-02-05
INV-0003678,PRD-00064,STR-0007,237,2024-02-05
INV-0003679,PRD-00021,STR-0007,182,2024-02-05
INV-0003680,PRD-00001,STR-0007,5,2024-02-05
INV-0003681,PRD-00006,STR-0008,84,2024-02-05
INV-0003682,PRD-00032,STR-0008,114,2024-02-05
INV-0003683,PRD-00040,STR-0008,138,2024-02-05
INV-0003684,PRD-00043,STR-0008,33,2024-02-05
INV-0003685,PRD-00063,STR-0008,52,2024-02-05
INV-0003686,PRD-00026,STR-0008,167,2024-02-05
INV-0003687,PRD-00048,STR-0008,35,2024-02-05
INV-0003688,PRD-00011,STR-0008,148,2024-02-05
INV-0003689,PRD-00002,STR-0008,138,2024-02-05
INV-0003690,PRD-00023,STR-0008,175,2024-02-05
INV-0003691,PRD-00044,STR-0008,204,2024-02-05
INV-0003692,PRD-00059,STR-0008,51,2024-02-05
INV-0003693,PRD-00057,STR-0008,220,2024-02-05
INV-0003694,PRD-00041,STR-0008,35,2024-02-05
INV-0003695,PRD-00020,STR-0008,79,2024-02-05
INV-0003696,PRD-00016,STR-0008,176,2024-02-05
INV-0003697,PRD-00033,STR-0008,180,2024-02-05
INV-0003698,PRD-00018,STR-0008,230,2024-02-05
INV-0003699,PRD-00004,STR-0008,134,2024-02-05
INV-0003700,PRD-00055,STR-0008,232,2024-02-05
INV-0003701,PRD-00017,STR-0008,34,2024-02-05
INV-0003702,PRD-00025,STR-0008,110,2024-02-05
INV-0003703,PRD-00060,STR-0008,232,2024-02-05
INV-0003704,PRD-00036,STR-0008,249,2024-02-05
INV-0003705,PRD-00051,STR-0008,197,2024-02-05
INV-0003706,PRD-00015,STR-0008,37,2024-02-05
INV-0003707,PRD-00010,STR-0008,167,2024-02-05
INV-0003708,PRD-00022,STR-0008,238,2024-02-05
INV-0003709,PRD-00064,STR-0008,144,2024-02-05
INV-0003710,PRD-00009,STR-0008,234,2024-02-05
INV-0003711,PRD-00068,STR-0008,40,2024-02-05
INV-0003712,PRD-00047,STR-0008,81,2024-02-05
INV-0003713,PRD-00034,STR-0008,17,2024-02-05
INV-0003714,PRD-00065,STR-0008,142,2024-02-05
INV-0003715,PRD-00027,STR-0008,136,2024-02-05
INV-0003716,PRD-00053,STR-0008,242,2024-02-05
INV-0003717,PRD-00042,STR-0008,184,2024-02-05
INV-0003718,PRD-00014,STR-0008,30,2024-02-05
INV-0003719,PRD-00067,STR-0008,47,2024-02-05
INV-0003720,PRD-00054,STR-0008,81,2024-02-05
INV-0003721,PRD-00019,STR-0009,47,2024-02-05
INV-0003722,PRD-00004,STR-0009,218,2024-02-05
INV-0003723,PRD-00041,STR-0009,99,2024-02-05
INV-0003724,PRD-00053,STR-0009,125,2024-02-05
INV-0003725,PRD-00065,STR-0009,121,2024-02-05
INV-0003726,PRD-00020,STR-0009,35,2024-02-05
INV-0003727,PRD-00029,STR-0009,41,2024-02-05
INV-0003728,PRD-00048,STR-0009,49,2024-02-05
INV-0003729,PRD-00060,STR-0009,57,2024-02-05
INV-0003730,PRD-00064,STR-0009,8,2024-02-05
INV-0003731,PRD-00058,STR-0009,104,2024-02-05
INV-0003732,PRD-00066,STR-0009,195,2024-02-05
INV-0003733,PRD-00061,STR-0009,248,2024-02-05
INV-0003734,PRD-00018,STR-0009,3,2024-02-05
INV-0003735,PRD-00010,STR-0009,236,2024-02-05
INV-0003736,PRD-00050,STR-0009,69,2024-02-05
INV-0003737,PRD-00013,STR-0009,243,2024-02-05
INV-0003738,PRD-00007,STR-0009,105,2024-02-05
INV-0003739,PRD-00009,STR-0009,56,2024-02-05
INV-0003740,PRD-00012,STR-0009,190,2024-02-05
INV-0003741,PRD-00002,STR-0009,171,2024-02-05
INV-0003742,PRD-00040,STR-0009,51,2024-02-05
INV-0003743,PRD-00047,STR-0009,193,2024-02-05
INV-0003744,PRD-00055,STR-0009,52,2024-02-05
INV-0003745,PRD-00039,STR-0009,16,2024-02-05
INV-0003746,PRD-00037,STR-0009,45,2024-02-05
INV-0003747,PRD-00046,STR-0009,237,2024-02-05
INV-0003748,PRD-00015,STR-0009,244,2024-02-05
INV-0003749,PRD-00044,STR-0009,112,2024-02-05
INV-0003750,PRD-00057,STR-0009,221,2024-02-05
INV-0003751,PRD-00042,STR-0009,157,2024-02-05
INV-0003752,PRD-00056,STR-0009,125,2024-02-05
INV-0003753,PRD-00023,STR-0009,176,2024-02-05
INV-0003754,PRD-00006,STR-0009,83,2024-02-05
INV-0003755,PRD-00031,STR-0009,221,2024-02-05
INV-0003756,PRD-00059,STR-0009,117,2024-02-05
INV-0003757,PRD-00034,STR-0009,227,2024-02-05
INV-0003758,PRD-00036,STR-0009,63,2024-02-05
INV-0003759,PRD-00021,STR-0009,109,2024-02-05
INV-0003760,PRD-00049,STR-0009,103,2024-02-05
INV-0003761,PRD-00006,STR-0010,23,2024-02-05
INV-0003762,PRD-00049,STR-0010,184,2024-02-05
INV-0003763,PRD-00041,STR-0010,128,2024-02-05
INV-0003764,PRD-00051,STR-0010,28,2024-02-05
INV-0003765,PRD-00005,STR-0010,46,2024-02-05
INV-0003766,PRD-00034,STR-0010,199,2024-02-05
INV-0003767,PRD-00007,STR-0010,149,2024-02-05
INV-0003768,PRD-00029,STR-0010,240,2024-02-05
INV-0003769,PRD-00030,STR-0010,228,2024-02-05
INV-0003770,PRD-00053,STR-0010,178,2024-02-05
INV-0003771,PRD-00057,STR-0010,139,2024-02-05
INV-0003772,PRD-00003,STR-0010,34,2024-02-05
INV-0003773,PRD-00016,STR-0010,100,2024-02-05
INV-0003774,PRD-00063,STR-0010,105,2024-02-05
INV-0003775,PRD-00035,STR-0010,82,2024-02-05
INV-0003776,PRD-00026,STR-0010,115,2024-02-05
INV-0003777,PRD-00048,STR-0010,6,2024-02-05
INV-0003778,PRD-00058,STR-0010,45,2024-02-05
INV-0003779,PRD-00036,STR-0010,116,2024-02-05
INV-0003780,PRD-00025,STR-0010,151,2024-02-05
INV-0003781,PRD-00055,STR-0010,229,2024-02-05
INV-0003782,PRD-00066,STR-0010,182,2024-02-05
INV-0003783,PRD-00004,STR-0010,229,2024-02-05
INV-0003784,PRD-00013,STR-0010,51,2024-02-05
INV-0003785,PRD-00019,STR-0010,225,2024-02-05
INV-0003786,PRD-00061,STR-0010,116,2024-02-05
INV-0003787,PRD-00059,STR-0010,23,2024-02-05
INV-0003788,PRD-00020,STR-0010,64,2024-02-05
INV-0003789,PRD-00044,STR-0010,82,2024-02-05
INV-0003790,PRD-00060,STR-0010,177,2024-02-05
INV-0003791,PRD-00011,STR-0010,166,2024-02-05
INV-0003792,PRD-00028,STR-0010,232,2024-02-05
INV-0003793,PRD-00040,STR-0010,182,2024-02-05
INV-0003794,PRD-00046,STR-0010,203,2024-02-05
INV-0003795,PRD-00052,STR-0010,41,2024-02-05
INV-0003796,PRD-00010,STR-0010,183,2024-02-05
INV-0003797,PRD-00039,STR-0010,187,2024-02-05
INV-0003798,PRD-00027,STR-0010,31,2024-02-05
INV-0003799,PRD-00021,STR-0010,23,2024-02-05
INV-0003800,PRD-00015,STR-0010,29,2024-02-05
INV-0003801,PRD-00058,STR-0011,155,2024-02-05
INV-0003802,PRD-00047,STR-0011,225,2024-02-05
INV-0003803,PRD-00011,STR-0011,126,2024-02-05
INV-0003804,PRD-00050,STR-0011,60,2024-02-05
INV-0003805,PRD-00021,STR-0011,55,2024-02-05
INV-0003806,PRD-00025,STR-0011,150,2024-02-05
INV-0003807,PRD-00036,STR-0011,168,2024-02-05
INV-0003808,PRD-00063,STR-0011,121,2024-02-05
INV-0003809,PRD-00003,STR-0011,116,2024-02-05
INV-0003810,PRD-00065,STR-0011,104,2024-02-05
INV-0003811,PRD-00066,STR-0011,113,2024-02-05
INV-0003812,PRD-00022,STR-0011,20,2024-02-05
INV-0003813,PRD-00037,STR-0011,153,2024-02-05
INV-0003814,PRD-00043,STR-0011,153,2024-02-05
INV-0003815,PRD-00010,STR-0011,1,2024-02-05
INV-0003816,PRD-00068,STR-0011,62,2024-02-05
INV-0003817,PRD-00054,STR-0011,225,2024-02-05
INV-0003818,PRD-00012,STR-0011,140,2024-02-05
INV-0003819,PRD-00059,STR-0011,71,2024-02-05
INV-0003820,PRD-00046,STR-0011,158,2024-02-05
INV-0003821,PRD-00004,STR-0011,160,2024-02-05
INV-0003822,PRD-00027,STR-0011,142,2024-02-05
INV-0003823,PRD-00020,STR-0011,209,2024-02-05
INV-0003824,PRD-00049,STR-0011,211,2024-02-05
INV-0003825,PRD-00029,STR-0011,53,2024-02-05
INV-0003826,PRD-00019,STR-0011,12,2024-02-05
INV-0003827,PRD-00041,STR-0011,47,2024-02-05
INV-0003828,PRD-00051,STR-0011,37,2024-02-05
INV-0003829,PRD-00008,STR-0011,14,2024-02-05
INV-0003830,PRD-00009,STR-0011,167,2024-02-05
INV-0003831,PRD-00013,STR-0011,89,2024-02-05
INV-0003832,PRD-00001,STR-0011,9,2024-02-05
INV-0003833,PRD-00017,STR-0011,37,2024-02-05
INV-0003834,PRD-00056,STR-0011,218,2024-02-05
INV-0003835,PRD-00030,STR-0011,8,2024-02-05
INV-0003836,PRD-00032,STR-0011,170,2024-02-05
INV-0003837,PRD-00033,STR-0011,147,2024-02-05
INV-0003838,PRD-00018,STR-0011,214,2024-02-05
INV-0003839,PRD-00026,STR-0011,154,2024-02-05
INV-0003840,PRD-00035,STR-0011,76,2024-02-05
INV-0003841,PRD-00043,STR-0012,134,2024-02-05
INV-0003842,PRD-00012,STR-0012,53,2024-02-05
INV-0003843,PRD-00007,STR-0012,178,2024-02-05
INV-0003844,PRD-00014,STR-0012,53,2024-02-05
INV-0003845,PRD-00054,STR-0012,156,2024-02-05
INV-0003846,PRD-00067,STR-0012,14,2024-02-05
INV-0003847,PRD-00011,STR-0012,27,2024-02-05
INV-0003848,PRD-00044,STR-0012,146,2024-02-05
INV-0003849,PRD-00019,STR-0012,186,2024-02-05
INV-0003850,PRD-00040,STR-0012,250,2024-02-05
INV-0003851,PRD-00068,STR-0012,161,2024-02-05
INV-0003852,PRD-00045,STR-0012,135,2024-02-05
INV-0003853,PRD-00057,STR-0012,22,2024-02-05
INV-0003854,PRD-00039,STR-0012,123,2024-02-05
INV-0003855,PRD-00037,STR-0012,185,2024-02-05
INV-0003856,PRD-00051,STR-0012,176,2024-02-05
INV-0003857,PRD-00036,STR-0012,154,2024-02-05
INV-0003858,PRD-00063,STR-0012,239,2024-02-05
INV-0003859,PRD-00030,STR-0012,201,2024-02-05
INV-0003860,PRD-00048,STR-0012,180,2024-02-05
INV-0003861,PRD-00038,STR-0012,73,2024-02-05
INV-0003862,PRD-00024,STR-0012,109,2024-02-05
INV-0003863,PRD-00003,STR-0012,155,2024-02-05
INV-0003864,PRD-00006,STR-0012,217,2024-02-05
INV-0003865,PRD-00020,STR-0012,81,2024-02-05
INV-0003866,PRD-00021,STR-0012,66,2024-02-05
INV-0003867,PRD-00047,STR-0012,134,2024-02-05
INV-0003868,PRD-00025,STR-0012,147,2024-02-05
INV-0003869,PRD-00005,STR-0012,159,2024-02-05
INV-0003870,PRD-00028,STR-0012,90,2024-02-05
INV-0003871,PRD-00052,STR-0012,237,2024-02-05
INV-0003872,PRD-00059,STR-0012,33,2024-02-05
INV-0003873,PRD-00060,STR-0012,157,2024-02-05
INV-0003874,PRD-00031,STR-0012,144,2024-02-05
INV-0003875,PRD-00009,STR-0012,127,2024-02-05
INV-0003876,PRD-00008,STR-0012,133,2024-02-05
INV-0003877,PRD-00018,STR-0012,186,2024-02-05
INV-0003878,PRD-00062,STR-0012,161,2024-02-05
INV-0003879,PRD-00017,STR-0012,127,2024-02-05
INV-0003880,PRD-00065,STR-0012,126,2024-02-05
INV-0003881,PRD-00024,STR-0013,145,2024-02-05
INV-0003882,PRD-00030,STR-0013,157,2024-02-05
INV-0003883,PRD-00038,STR-0013,245,2024-02-05
INV-0003884,PRD-00025,STR-0013,7,2024-02-05
INV-0003885,PRD-00001,STR-0013,213,2024-02-05
INV-0003886,PRD-00008,STR-0013,44,2024-02-05
INV-0003887,PRD-00002,STR-0013,49,2024-02-05
INV-0003888,PRD-00067,STR-0013,84,2024-02-05
INV-0003889,PRD-00041,STR-0013,213,2024-02-05
INV-0003890,PRD-00051,STR-0013,86,2024-02-05
INV-0003891,PRD-00063,STR-0013,236,2024-02-05
INV-0003892,PRD-00048,STR-0013,172,2024-02-05
INV-0003893,PRD-00055,STR-0013,122,2024-02-05
INV-0003894,PRD-00014,STR-0013,234,2024-02-05
INV-0003895,PRD-00052,STR-0013,121,2024-02-05
INV-0003896,PRD-00040,STR-0013,204,2024-02-05
INV-0003897,PRD-00027,STR-0013,9,2024-02-05
INV-0003898,PRD-00054,STR-0013,165,2024-02-05
INV-0003899,PRD-00003,STR-0013,34,2024-02-05
INV-0003900,PRD-00022,STR-0013,123,2024-02-05
INV-0003901,PRD-00023,STR-0013,39,2024-02-05
INV-0003902,PRD-00036,STR-0013,160,2024-02-05
INV-0003903,PRD-00060,STR-0013,117,2024-02-05
INV-0003904,PRD-00056,STR-0013,228,2024-02-05
INV-0003905,PRD-00064,STR-0013,221,2024-02-05
INV-0003906,PRD-00046,STR-0013,137,2024-02-05
INV-0003907,PRD-00013,STR-0013,229,2024-02-05
INV-0003908,PRD-00019,STR-0013,85,2024-02-05
INV-0003909,PRD-00017,STR-0013,118,2024-02-05
INV-0003910,PRD-00005,STR-0013,200,2024-02-05
INV-0003911,PRD-00020,STR-0013,208,2024-02-05
INV-0003912,PRD-00066,STR-0013,105,2024-02-05
INV-0003913,PRD-00033,STR-0013,237,2024-02-05
INV-0003914,PRD-00021,STR-0013,190,2024-02-05
INV-0003915,PRD-00044,STR-0013,14,2024-02-05
INV-0003916,PRD-00058,STR-0013,213,2024-02-05
INV-0003917,PRD-00049,STR-0013,133,2024-02-05
INV-0003918,PRD-00011,STR-0013,76,2024-02-05
INV-0003919,PRD-00042,STR-0013,144,2024-02-05
INV-0003920,PRD-00068,STR-0013,185,2024-02-05
INV-0003921,PRD-00041,STR-0014,9,2024-02-05
INV-0003922,PRD-00003,STR-0014,199,2024-02-05
INV-0003923,PRD-00027,STR-0014,51,2024-02-05
INV-0003924,PRD-00043,STR-0014,233,2024-02-05
INV-0003925,PRD-00046,STR-0014,23,2024-02-05
INV-0003926,PRD-00005,STR-0014,113,2024-02-05
INV-0003927,PRD-00010,STR-0014,129,2024-02-05
INV-0003928,PRD-00018,STR-0014,6,2024-02-05
INV-0003929,PRD-00054,STR-0014,204,2024-02-05
INV-0003930,PRD-00002,STR-0014,123,2024-02-05
INV-0003931,PRD-00022,STR-0014,231,2024-02-05
INV-0003932,PRD-00025,STR-0014,128,2024-02-05
INV-0003933,PRD-00068,STR-0014,39,2024-02-05
INV-0003934,PRD-00035,STR-0014,48,2024-02-05
INV-0003935,PRD-00060,STR-0014,87,2024-02-05
INV-0003936,PRD-00011,STR-0014,236,2024-02-05
INV-0003937,PRD-00037,STR-0014,123,2024-02-05
INV-0003938,PRD-00039,STR-0014,187,2024-02-05
INV-0003939,PRD-00057,STR-0014,223,2024-02-05
INV-0003940,PRD-00012,STR-0014,134,2024-02-05
INV-0003941,PRD-00051,STR-0014,79,2024-02-05
INV-0003942,PRD-00008,STR-0014,198,2024-02-05
INV-0003943,PRD-00020,STR-0014,83,2024-02-05
INV-0003944,PRD-00021,STR-0014,36,2024-02-05
INV-0003945,PRD-00067,STR-0014,196,2024-02-05
INV-0003946,PRD-00061,STR-0014,223,2024-02-05
INV-0003947,PRD-00066,STR-0014,25,2024-02-05
INV-0003948,PRD-00006,STR-0014,210,2024-02-05
INV-0003949,PRD-00032,STR-0014,240,2024-02-05
INV-0003950,PRD-00016,STR-0014,132,2024-02-05
INV-0003951,PRD-00024,STR-0014,173,2024-02-05
INV-0003952,PRD-00029,STR-0014,33,2024-02-05
INV-0003953,PRD-00064,STR-0014,52,2024-02-05
INV-0003954,PRD-00014,STR-0014,185,2024-02-05
INV-0003955,PRD-00034,STR-0014,9,2024-02-05
INV-0003956,PRD-00036,STR-0014,117,2024-02-05
INV-0003957,PRD-00049,STR-0014,99,2024-02-05
INV-0003958,PRD-00004,STR-0014,182,2024-02-05
INV-0003959,PRD-00040,STR-0014,221,2024-02-05
INV-0003960,PRD-00026,STR-0014,133,2024-02-05
INV-0003961,PRD-00015,STR-0015,140,2024-02-05
INV-0003962,PRD-00001,STR-0015,81,2024-02-05
INV-0003963,PRD-00040,STR-0015,69,2024-02-05
INV-0003964,PRD-00006,STR-0015,36,2024-02-05
INV-0003965,PRD-00012,STR-0015,241,2024-02-05
INV-0003966,PRD-00022,STR-0015,180,2024-02-05
INV-0003967,PRD-00030,STR-0015,205,2024-02-05
INV-0003968,PRD-00057,STR-0015,72,2024-02-05
INV-0003969,PRD-00003,STR-0015,146,2024-02-05
INV-0003970,PRD-00007,STR-0015,62,2024-02-05
INV-0003971,PRD-00034,STR-0015,43,2024-02-05
INV-0003972,PRD-00050,STR-0015,18,2024-02-05
INV-0003973,PRD-00043,STR-0015,79,2024-02-05
INV-0003974,PRD-00048,STR-0015,156,2024-02-05
INV-0003975,PRD-00020,STR-0015,228,2024-02-05
INV-0003976,PRD-00002,STR-0015,86,2024-02-05
INV-0003977,PRD-00037,STR-0015,138,2024-02-05
INV-0003978,PRD-00049,STR-0015,113,2024-02-05
INV-0003979,PRD-00054,STR-0015,12,2024-02-05
INV-0003980,PRD-00041,STR-0015,33,2024-02-05
INV-0003981,PRD-00014,STR-0015,7,2024-02-05
INV-0003982,PRD-00021,STR-0015,120,2024-02-05
INV-0003983,PRD-00013,STR-0015,231,2024-02-05
INV-0003984,PRD-00046,STR-0015,172,2024-02-05
INV-0003985,PRD-00019,STR-0015,12,2024-02-05
INV-0003986,PRD-00018,STR-0015,27,2024-02-05
INV-0003987,PRD-00035,STR-0015,98,2024-02-05
INV-0003988,PRD-00047,STR-0015,13,2024-02-05
INV-0003989,PRD-00029,STR-0015,22,2024-02-05
INV-0003990,PRD-00008,STR-0015,109,2024-02-05
INV-0003991,PRD-00056,STR-0015,100,2024-02-05
INV-0003992,PRD-00010,STR-0015,45,2024-02-05
INV-0003993,PRD-00011,STR-0015,180,2024-02-05
INV-0003994,PRD-00038,STR-0015,152,2024-02-05
INV-0003995,PRD-00039,STR-0015,228,2024-02-05
INV-0003996,PRD-00067,STR-0015,151,2024-02-05
INV-0003997,PRD-00059,STR-0015,161,2024-02-05
INV-0003998,PRD-00032,STR-0015,214,2024-02-05
INV-0003999,PRD-00042,STR-0015,176,2024-02-05
INV-0004000,PRD-00064,STR-0015,179,2024-02-05
INV-0004001,PRD-00058,STR-0016,28,2024-02-05
INV-0004002,PRD-00046,STR-0016,89,2024-02-05
INV-0004003,PRD-00040,STR-0016,122,2024-02-05
INV-0004004,PRD-00043,STR-0016,118,2024-02-05
INV-0004005,PRD-00026,STR-0016,216,2024-02-05
INV-0004006,PRD-00067,STR-0016,43,2024-02-05
INV-0004007,PRD-00049,STR-0016,72,2024-02-05
INV-0004008,PRD-00065,STR-0016,196,2024-02-05
INV-0004009,PRD-00052,STR-0016,89,2024-02-05
INV-0004010,PRD-00035,STR-0016,154,2024-02-05
INV-0004011,PRD-00006,STR-0016,147,2024-02-05
INV-0004012,PRD-00062,STR-0016,32,2024-02-05
INV-0004013,PRD-00057,STR-0016,130,2024-02-05
INV-0004014,PRD-00030,STR-0016,26,2024-02-05
INV-0004015,PRD-00037,STR-0016,103,2024-02-05
INV-0004016,PRD-00009,STR-0016,209,2024-02-05
INV-0004017,PRD-00068,STR-0016,182,2024-02-05
INV-0004018,PRD-00045,STR-0016,203,2024-02-05
INV-0004019,PRD-00055,STR-0016,27,2024-02-05
INV-0004020,PRD-00007,STR-0016,83,2024-02-05
INV-0004021,PRD-00050,STR-0016,142,2024-02-05
INV-0004022,PRD-00020,STR-0016,166,2024-02-05
INV-0004023,PRD-00044,STR-0016,18,2024-02-05
INV-0004024,PRD-00042,STR-0016,202,2024-02-05
INV-0004025,PRD-00048,STR-0016,77,2024-02-05
INV-0004026,PRD-00031,STR-0016,136,2024-02-05
INV-0004027,PRD-00015,STR-0016,118,2024-02-05
INV-0004028,PRD-00051,STR-0016,102,2024-02-05
INV-0004029,PRD-00010,STR-0016,151,2024-02-05
INV-0004030,PRD-00017,STR-0016,105,2024-02-05
INV-0004031,PRD-00024,STR-0016,61,2024-02-05
INV-0004032,PRD-00064,STR-0016,158,2024-02-05
INV-0004033,PRD-00012,STR-0016,62,2024-02-05
INV-0004034,PRD-00022,STR-0016,140,2024-02-05
INV-0004035,PRD-00021,STR-0016,40,2024-02-05
INV-0004036,PRD-00063,STR-0016,249,2024-02-05
INV-0004037,PRD-00032,STR-0016,123,2024-02-05
INV-0004038,PRD-00001,STR-0016,98,2024-02-05
INV-0004039,PRD-00003,STR-0016,16,2024-02-05
INV-0004040,PRD-00016,STR-0016,87,2024-02-05
INV-0004041,PRD-00027,STR-0017,38,2024-02-05
INV-0004042,PRD-00056,STR-0017,115,2024-02-05
INV-0004043,PRD-00067,STR-0017,136,2024-02-05
INV-0004044,PRD-00044,STR-0017,74,2024-02-05
INV-0004045,PRD-00031,STR-0017,99,2024-02-05
INV-0004046,PRD-00012,STR-0017,157,2024-02-05
INV-0004047,PRD-00043,STR-0017,147,2024-02-05
INV-0004048,PRD-00062,STR-0017,114,2024-02-05
INV-0004049,PRD-00005,STR-0017,50,2024-02-05
INV-0004050,PRD-00048,STR-0017,52,2024-02-05
INV-0004051,PRD-00046,STR-0017,174,2024-02-05
INV-0004052,PRD-00037,STR-0017,224,2024-02-05
INV-0004053,PRD-00054,STR-0017,81,2024-02-05
INV-0004054,PRD-00032,STR-0017,76,2024-02-05
INV-0004055,PRD-00008,STR-0017,145,2024-02-05
INV-0004056,PRD-00038,STR-0017,203,2024-02-05
INV-0004057,PRD-00039,STR-0017,233,2024-02-05
INV-0004058,PRD-00030,STR-0017,173,2024-02-05
INV-0004059,PRD-00021,STR-0017,77,2024-02-05
INV-0004060,PRD-00036,STR-0017,235,2024-02-05
INV-0004061,PRD-00007,STR-0017,241,2024-02-05
INV-0004062,PRD-00029,STR-0017,239,2024-02-05
INV-0004063,PRD-00063,STR-0017,111,2024-02-05
INV-0004064,PRD-00020,STR-0017,183,2024-02-05
INV-0004065,PRD-00026,STR-0017,234,2024-02-05
INV-0004066,PRD-00060,STR-0017,88,2024-02-05
INV-0004067,PRD-00052,STR-0017,22,2024-02-05
INV-0004068,PRD-00059,STR-0017,149,2024-02-05
INV-0004069,PRD-00042,STR-0017,2,2024-02-05
INV-0004070,PRD-00025,STR-0017,156,2024-02-05
INV-0004071,PRD-00050,STR-0017,130,2024-02-05
INV-0004072,PRD-00055,STR-0017,103,2024-02-05
INV-0004073,PRD-00004,STR-0017,216,2024-02-05
INV-0004074,PRD-00006,STR-0017,32,2024-02-05
INV-0004075,PRD-00014,STR-0017,218,2024-02-05
INV-0004076,PRD-00009,STR-0017,75,2024-02-05
INV-0004077,PRD-00001,STR-0017,15,2024-02-05
INV-0004078,PRD-00040,STR-0017,94,2024-02-05
INV-0004079,PRD-00061,STR-0017,230,2024-02-05
INV-0004080,PRD-00022,STR-0017,140,2024-02-05
INV-0004081,PRD-00007,STR-0001,124,2024-02-12
INV-0004082,PRD-00001,STR-0001,168,2024-02-12
INV-0004083,PRD-00046,STR-0001,111,2024-02-12
INV-0004084,PRD-00015,STR-0001,249,2024-02-12
INV-0004085,PRD-00037,STR-0001,34,2024-02-12
INV-0004086,PRD-00056,STR-0001,21,2024-02-12
INV-0004087,PRD-00002,STR-0001,35,2024-02-12
INV-0004088,PRD-00016,STR-0001,164,2024-02-12
INV-0004089,PRD-00028,STR-0001,206,2024-02-12
INV-0004090,PRD-00045,STR-0001,106,2024-02-12
INV-0004091,PRD-00038,STR-0001,220,2024-02-12
INV-0004092,PRD-00026,STR-0001,116,2024-02-12
INV-0004093,PRD-00041,STR-0001,228,2024-02-12
INV-0004094,PRD-00021,STR-0001,201,2024-02-12
INV-0004095,PRD-00066,STR-0001,178,2024-02-12
INV-0004096,PRD-00025,STR-0001,154,2024-02-12
INV-0004097,PRD-00057,STR-0001,238,2024-02-12
INV-0004098,PRD-00053,STR-0001,108,2024-02-12
INV-0004099,PRD-00060,STR-0001,159,2024-02-12
INV-0004100,PRD-00035,STR-0001,46,2024-02-12
INV-0004101,PRD-00014,STR-0001,116,2024-02-12
